['ncslgr10a-002-04-dom-BOOK', 'Book', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10p-017-04-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10p-019-04-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10p-020-04-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10p-021-03-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10p-022-03-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-001-05-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-002-03-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-003-02-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-004-02-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-005-04-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-006-05-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-008-05-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-009-02-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-019-05-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-031-04-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-032-03-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-033-05-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10r-006-06-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10r-016-03-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10r-017-03-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-019-05-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-112-02-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10t-004-05-dom-CAR', 'Car', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10a-022-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-023-06-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-030-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-033-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-034-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-035-06-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-036-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-037-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-038-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-039-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-040-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-041-02-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-042-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-043-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-044-06-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-045-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10a-046-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-011-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-012-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-013-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-014-06-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-015-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-030-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-031-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-032-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-033-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-037-09-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-039-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-040-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-010-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-016-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-017-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-036-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-037-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-038-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-039-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10c-040-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-014-07-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-016-07-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-017-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-028-01-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-028-06-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-033-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10e-001-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10e-002-06-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-027-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-032-06-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-033-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-034-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-035-06-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-036-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-037-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-038-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-039-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-040-06-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-041-06-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-042-07-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-043-08-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10f-044-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10g-002-06-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10k-012-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10k-013-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10k-014-06-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10k-015-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10k-016-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10k-017-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10k-018-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10k-019-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10k-020-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-045-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-054-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-055-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-061-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-062-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-063-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-064-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-014-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-015-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-016-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-027-02-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-028-02-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-029-02-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-030-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-032-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-033-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-034-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-035-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10m-040-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10n-002-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-010-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-011-06-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-017-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-019-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-020-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-021-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10p-022-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-001-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-002-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-003-02-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-004-02-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-005-04-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-006-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-008-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-009-02-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-019-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10r-006-06-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10r-016-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10r-017-03-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-019-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-112-02-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10t-004-05-dom-CAR', 'Car', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-016-03-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-017-03-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-018-05-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-019-04-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-020-03-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-021-03-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-025-05-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-026-04-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-027-05-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-028-05-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-029-05-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-034-05-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-035-09-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10d-001-03-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10d-002-03-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10d-003-04-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10d-004-03-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10d-005-05-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10d-006-03-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10d-007-01-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10d-008-04-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10d-009-04-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10d-010-05-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10d-011-06-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10d-012-04-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10l-040-05-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10l-080-03-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10n-015-02-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10n-016-02-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-020-01-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-021-01-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-022-02-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-026-05-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-027-02-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-028-04-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-029-04-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-030-03-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-034-05-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10q-035-05-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-002-03-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-030-05-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-062-04-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-079-03-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10s-180-05-dom-CHOCOLATE', 'Chocolate', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10b-016-03-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-017-03-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-018-05-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-019-04-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-020-03-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-021-03-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-025-05-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-026-04-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-027-05-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-028-05-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-029-05-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-034-05-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-035-09-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-001-03-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-002-03-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-003-04-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-004-03-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-005-05-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-006-03-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-007-01-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-008-04-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-009-04-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-010-05-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-011-06-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10d-012-04-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10l-040-05-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10l-080-03-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10n-015-02-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10n-016-02-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-020-01-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-021-01-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-022-02-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-026-05-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-027-02-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-028-04-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-029-04-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-030-03-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-034-05-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10q-035-05-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-002-03-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-030-05-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-062-04-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-079-03-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10s-180-05-dom-CHOCOLATE', 'Chocolate', 'Front', 36, 324, 312, 30.000001907348633]
['ncslgr10b-016-03-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-017-03-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-018-05-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-019-04-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-020-03-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-021-03-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-025-05-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-026-04-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-027-05-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-028-05-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-029-05-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-034-05-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10b-035-09-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-001-03-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-002-03-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-003-04-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-004-03-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-005-05-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-006-03-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-007-01-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-008-04-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-009-04-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-010-05-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-011-06-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10d-012-04-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-040-05-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10l-080-03-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10n-015-02-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10n-016-02-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-020-01-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10q-021-01-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-002-03-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-030-05-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-062-04-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-079-03-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['ncslgr10s-180-05-dom-CHOCOLATE', 'Chocolate', 'Side', 36, 324, 312, 30.000001907348633]
['biker-007-14-dom-DEAF', 'Deaf', 'Face', 36, 324, 312, 30.000001907348633]
['boston-la-056-09-dom-DEAF', 'Deaf', 'Face', 36, 324, 312, 30.000001907348633]
['lapd-031-07-dom-DEAF', 'Deaf', 'Face', 36, 324, 312, 30.000001907348633]
['lapd-043-06-dom-DEAF', 'Deaf', 'Face', 36, 324, 312, 30.000001907348633]
['lapd-102-09-dom-DEAF', 'Deaf', 'Face', 36, 324, 312, 30.000001907348633]
['ncslgr10t-124-03-dom-DEAF', 'Deaf', 'Face', 36, 324, 312, 30.000001907348633]
